Symbol,Name,IndustryCode,Industry
SPFI,South Plains Financial Inc,55101010,은행
CTLP,Cantaloupe Inc,57301010,핀테크
WLFC,Willis Lease Finance Corp,52203040,경영 지원 서비스
CEVA,CEVA Inc,57101010,반도체
ESPR,Esperion Therapeutics Inc,56201040,제약
SPWR,SunPower Corporation,50201010,재생 가능 에너지 장비 및 서비스
MXCT,MaxCyte Inc,56101010,첨단 의료 장비 및 기술
GGR,Gogoro Inc,53205020,오락용 제품
NCMI,National Cinemedia Inc,53302010,광고 및 마케팅
RDUS,Radius Recycling Inc,51201020,철 및 강철
NFBK,Northfield Bancorp Inc,55101010,은행
FITBI,Fifth Third Bancorp Depositary Shares Representing 1/1000th Perp Pref Shs,55101010,은행
GDEV,GDEV Inc.,57201020,소프트웨어
DAVE,Dave Inc,57301010,핀테크
GRAL,Grail Inc,56202010,생명 공학 및 의학 연구
AROW,Arrow Financial Corp,55101010,은행
NKTX,Nkarta Inc,56202010,생명 공학 및 의학 연구
TMC,TMC the metals company Inc,51201050,특수 채굴 및 금속
ADTN,ADTRAN Holdings Inc,57102010,통신 및 네트워킹
ABSI,Absci Corp,56202010,생명 공학 및 의학 연구
TBPH,Theravance Biopharma Inc,56201040,제약
EDIT,Editas Medicine Inc,56202010,생명 공학 및 의학 연구
AEHR,Aehr Test Systems,57101020,반도체 장비 및 테스트
RWAY,Runway Growth Finance Corp,55101050,기업 금융 서비스
BATRA,Liberty Media Liberty Braves Ord Shs  Series A,53301040,여가 및 오락시설
CHW,Calamos Global Dynamic Income Closed Fund,55501030,폐쇄형 펀드
PAL,Proficient Auto Logistics Inc,52406020,지상 및 해상 여객 운송
NKLA,Nikola Corp,53101010,자동차 및 트럭 제조
HRZN,Horizon Technology Finance Corp,55501030,폐쇄형 펀드
WLDN,Willdan Group Inc,52203040,경영 지원 서비스
ICG,Intchains Group Ltd ADR,57101010,반도체
ALNT,Allient Inc,52102030,전기 부품 및 장비
CCNE,CNB Financial Corp,55101010,은행
BYND,Beyond Meat Inc,54102020,식품 가공
PFIS,Peoples Financial Services Corp,55101010,은행
BHFAN,Brighthouse Financial 1000 DS Repstg Non Cum Pfd Ser C,55301010,복합보험 및 중개인
EVLV,Evolv Technologies Holdings Inc,57102010,통신 및 네트워킹
ZJYL,Jin Medical International Ltd,56101020,"의료 장비, 물품 및 유통"
ANSC,Agriculture & Natural Solutions Acquisition Corp,55601010,투자 지주 회사
AMCX,AMC Networks Inc,53302020,방송
LYTS,LSI Industries Inc,53203020,건설 자재 및 비품
ISPR,Ispire Technology Inc,54102030,담배
ZUMZ,Zumiez Inc,53403040,의류 및 액세서리 소매
NTGR,NETGEAR Inc,57102010,통신 및 네트워킹
LYEL,Lyell Immunopharma Inc,56202010,생명 공학 및 의학 연구
ONEW,OneWater Marine Inc,53205020,오락용 제품
CHSCN,CHS Reset Rate Pref Shs Class B Series 2,54102010,어업 및 농업
WALD,Waldencast PLC,53403090,기타 전문 소매
QURE,Uniqure NV,56202010,생명 공학 및 의학 연구
BTBT,Bit Digital Inc,57301030,블록 체인 및 암호화폐
PACB,Pacific Biosciences of California Inc,56101010,첨단 의료 장비 및 기술
AVXL,Anavex Life Sciences Corp,56202010,생명 공학 및 의학 연구
KRRO,Korro Bio Inc,56202010,생명 공학 및 의학 연구
LWLG,Lightwave Logic Inc,57104010,전자 장비 및 부품
CWCO,Consolidated Water Co Ltd,59103010,수자원 유틸리티
CRMT,America's CAR-MART Inc,53403010,"자동차 차량, 부품 및 서비스 소매"
ESQ,Esquire Financial Holdings Inc,55101010,은행
PGC,Peapack-Gladstone Financial Corp,55101010,은행
AURA,Aura Biosciences Inc,56202010,생명 공학 및 의학 연구
HIFS,Hingham Institution For Savings,55101010,은행
WTO,Utime Ltd,57106020,전화 및 소형 장치
KYTX,Kyverna Therapeutics Inc,56202010,생명 공학 및 의학 연구
NEXN,Nexxen International Ltd ADR,53302010,광고 및 마케팅
LOVE,Lovesac Co,53204040,가정용 가구
RICK,RCI Hospitality Holdings Inc,53301020,레스토랑 및 바
TSAT,Telesat Corp,57401020,무선 통신 서비스
PTSI,PAM Transportation Services Inc,52405030,지상 화물 및 물류
CHUY,Chuy's Holdings Inc,53301020,레스토랑 및 바
HIVE,HIVE Digital Technologies Ltd,57301030,블록 체인 및 암호화폐
FATE,Fate Therapeutics Inc,56202010,생명 공학 및 의학 연구
PRTH,Priority Technology Holdings Inc,57301010,핀테크
OPT,Opthea Ltd ADR,56202010,생명 공학 및 의학 연구
BPYPM,Brookfield Property Preferred Pref Shs,55101050,기업 금융 서비스
DHIL,Diamond Hill Investment Group Inc,55102020,투자 관리 및 펀드 운영
SHBI,Shore Bancshares Inc,55101010,은행
ESGRP,Enstar Group DS Representing 1 1000 Pref Shs Series D,55301050,재보험
KRNY,Kearny Financial Corp,55101010,은행
PGEN,Precigen Inc,56201040,제약
PERI,Perion Network Ltd,57201020,소프트웨어
BHFAO,Brighthouse Financial 1000 Depositary Shares Representing 1 Pref Series B,55301010,복합보험 및 중개인
ALRS,Alerus Financial Corp,55101010,은행
NEGG,Newegg Commerce Inc,57201030,온라인 서비스
ANIK,Anika Therapeutics Inc,56201040,제약
DADA,Dada Nexus Ltd ADR,57201030,온라인 서비스
FFIC,Flushing Financial Corp,55101010,은행
ENGN,enGene Holdings Inc,56202010,생명 공학 및 의학 연구
AGNCO,AGNC Investment DS REP 1/1000 Cumulative Pref Shs Series E,60102040,특수 REITs
LNZA,Lanzatech Global Inc,52203010,환경 서비스 및 장비
BHFAP,Brighthouse Financial 1000 DS Representing 6 6 Non Cumulative Pref Shs Series A,55301010,복합보험 및 중개인
CABA,Cabaletta Bio Inc,56202010,생명 공학 및 의학 연구
CERS,Cerus Corp,56101020,"의료 장비, 물품 및 유통"
MPB,Mid Penn Bancorp Inc,55101010,은행
CVGW,Calavo Growers Inc,54102020,식품 가공
ACGLN,Arch Capital Group Depositary Shares Rep1000 Non Cumu Pref Shs Series G,55301020,손해보험
IVCBU,Investcorp Europe Acquisition Units,55601010,투자 지주 회사
HDSN,Hudson Technologies Inc,52102030,전기 부품 및 장비
VLGEA,Village Super Market Inc,54301020,식품 소매 및 유통
CDLX,Cardlytics Inc,57201020,소프트웨어
TWLVU,Twelve Seas Investment Company II Units,55601010,투자 지주 회사
LINC,Lincoln Educational Services Corp,63103010,전문 및 비즈니스 교육
IPX,Iperionx Ltd ADR,51201050,특수 채굴 및 금속
VALU,Value Line Inc,52203070,전문 정보 서비스
ORGO,Organogenesis Holdings Inc,56202010,생명 공학 및 의학 연구
MOFG,Midwestone Financial Group Inc (IOWA),55101010,은행
GPAT,GP-Act III Acquisition Corp,55601010,투자 지주 회사
LMNR,Limoneira Co,54102010,어업 및 농업
HCAT,Health Catalyst Inc,57201020,소프트웨어
LILA,Liberty Latin America Ltd Class A,57401020,무선 통신 서비스
ALXO,ALX Oncology Holdings Inc,56202010,생명 공학 및 의학 연구
CCCC,C4 Therapeutics Inc,56202010,생명 공학 및 의학 연구
TRML,Tourmaline Bio Inc,56202010,생명 공학 및 의학 연구
SDST,Global Partner Acquisition Corp II,52102030,전기 부품 및 장비
SLDP,Solid Power Inc,53101020,"자동차, 트럭 및 오토바이 부품"
SGHT,Sight Sciences Inc,56101020,"의료 장비, 물품 및 유통"
DGICA,Donegal Group Inc Class A,55301020,손해보험
JOUT,Johnson Outdoors Inc,53205020,오락용 제품
PPTA,Perpetua Resources Corp,51201060,금
REAL,RealReal Inc,53402010,백화점
RVNC,Revance Therapeutics Inc,56201040,제약
BETR,Better Home & Finance Holding Co,55101030,소비자 대출
NVEC,NVE Corp,57101010,반도체
CHSCP,CHS 8 Cumulative Redeemable Pref Shs,54102010,어업 및 농업
DENN,Denny's Corp,53301020,레스토랑 및 바
CWBC,Community West Bancshares,55101010,은행
MKTW,MarketWise Inc,52203070,전문 정보 서비스
BBCP,Concrete Pumping Holdings Inc,52201020,건설 및 엔지니어링
TITN,Titan Machinery Inc,52102020,중장비 및 차량
ARTNA,Artesian Resources Corp,59103010,수자원 유틸리티
CCIX,Churchill Capital Corp IX,55601010,투자 지주 회사
HCVIU,Hennessy Capital Investment VI Units,55601010,투자 지주 회사
AAOI,Applied Optoelectronics Inc,57104010,전자 장비 및 부품
SHYF,Shyft Group Inc,53101010,자동차 및 트럭 제조
PLMIU,Plum Acquisition I Units,55601010,투자 지주 회사
TALK,Talkspace Inc,56102010,의료 시설 및 서비스
RBB,RBB Bancorp,55101010,은행
CDRO,Codere Online Luxembourg SA,53301030,카지노 및 도박
AVNW,Aviat Networks Inc,57102010,통신 및 네트워킹
VRCA,Verrica Pharmaceuticals Inc,56201040,제약
CARE,Carter Bankshares Inc,55101010,은행
MODV,ModivCare Inc,56102010,의료 시설 및 서비스
ACIU,AC Immune SA,56202010,생명 공학 및 의학 연구
BTSGU,BrightSpring Health Services Units,56102010,의료 시설 및 서비스
AXGN,AxoGen Inc,56101010,첨단 의료 장비 및 기술
ALFUU,Centurion Acquisition Units Expiry 22nd May 2029,55601010,투자 지주 회사
HBANP,Huntington Bancshares 4.500 Depositary Shares Rep Perp Prf Shs Series H,55101010,은행
KMDA,Kamada Ltd,56201040,제약
BSRR,Sierra Bancorp,55101010,은행
ANSCU,Agriculture Natural Solutions Acquisition Units,55601010,투자 지주 회사
TCRX,TScan Therapeutics Inc,56202010,생명 공학 및 의학 연구
QIWI,Qiwi PLC ADR,52203040,경영 지원 서비스
PANL,Pangaea Logistics Solutions Ltd,52405020,해양 화물 및 물류
CYRX,Cryoport Inc,52405010,"배달, 우편, 항공 화물 및 육상 물류"
RDVT,Red Violet Inc,57201020,소프트웨어
SCLX,Scilex Holding Co,56201040,제약
NWPX,Northwest Pipe Co,51201020,철 및 강철
ASLE,AerSale Corp,52101010,항공우주 및 방위
LSEA,Landsea Homes Corp,60101010,"부동산 임대, 개발 및 운영"
PPYAU,Papaya Growth Opportunity Units,55601010,투자 지주 회사
BCSAU,Blockchain Coinvestors Acquisition I Units,55601010,투자 지주 회사
XERS,Xeris Biopharma Holdings Inc,56201040,제약
AIRTP,Air T Funding Alpha Income Pref Shs,55101050,기업 금융 서비스
LOCO,El Pollo Loco Holdings Inc,53301020,레스토랑 및 바
RGP,Resources Connection Inc,52203040,경영 지원 서비스
BWB,Bridgewater Bancshares Inc,55101010,은행
RRBI,Red River Bancshares Inc,55101010,은행
ITIC,Investors Title Co,55301020,손해보험
ATNI,ATN International Inc,57401010,통합 통신 서비스
IMMR,Immersion Corp,57201020,소프트웨어
HBCP,Home Bancorp Inc,55101010,은행
SKYT,Skywater Technology Inc,57101010,반도체
BLNK,Blink Charging Co,59101010,전력 유틸리티
FCEL,Fuelcell Energy Inc,50201010,재생 가능 에너지 장비 및 서비스
VNDA,Vanda Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
FHTX,Foghorn Therapeutics Inc.,56202010,생명 공학 및 의학 연구
STRO,Sutro Biopharma Inc,56202010,생명 공학 및 의학 연구
JFIN,Jiayin Group Inc ADR,57201030,온라인 서비스
ENTA,Enanta Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
NEWT,NewtekOne Inc,55101050,기업 금융 서비스
NTRSO,Northern Trust DS Representing 1 1000th Non Cumulative Perpetual Pref Shs,55102020,투자 관리 및 펀드 운영
GAMCU,Golden Arrow Merger Units,55601010,투자 지주 회사
KRNLU,Kernel Group Holdings Units,55601010,투자 지주 회사
AUDC,AudioCodes Ltd,57102010,통신 및 네트워킹
FTEL,Fitell Corp,53205020,오락용 제품
AGNCN,Agnc Invt 1000 DS Repstg Pref Shs Series C,60102040,특수 REITs
FORR,Forrester Research Inc,53302010,광고 및 마케팅
IPXXU,Inflection Point Acquisition II Units,55601010,투자 지주 회사
SWIM,Latham Group Inc,53205020,오락용 제품
IPXX,Inflection Point Acquisition Corp II,55601010,투자 지주 회사
NRIM,Northrim BanCorp Inc,55101010,은행
ACABU,Atlantic Coastal Acquisition II Units,55601010,투자 지주 회사
FARO,FARO Technologies Inc,57104010,전자 장비 및 부품
SGC,Superior Group of Companies Inc,53202020,의류 및 액세서리
GATEU,Marblegate Acquisition Units,55601010,투자 지주 회사
FRBA,FIRST BANK (Hamilton),55101010,은행
HBANL,Huntington Bancshares Dep Shs Repstg 1 40Th Int Non Cum Perp Prf Ser J,55101010,은행
ACB,Aurora Cannabis Inc,56201040,제약
AGEN,Agenus Inc,56202010,생명 공학 및 의학 연구
ADAP,Adaptimmune Therapeutics PLC ADR,56202010,생명 공학 및 의학 연구
PKOH,Park Ohio Holdings Corp,52102010,산업용 기계 및 장비
PSTX,Poseida Therapeutics Inc,56202010,생명 공학 및 의학 연구
NETDU,Nabors Energy Transition II Units,55601010,투자 지주 회사
CCSI,Consensus Cloud Solutions Inc,57201020,소프트웨어
CAN,Canaan Inc ADR,57106010,컴퓨터 하드웨어
BRKHU,BurTech Acquisition Units,55601010,투자 지주 회사
NETD,Nabors Energy Transition Corp II,55601010,투자 지주 회사
WTBA,West Bancorporation Inc,55101010,은행
MCFT,Mastercraft Boat Holdings Inc,53205020,오락용 제품
FMAO,Farmers & Merchants Bancorp Inc,55101010,은행
TTSH,Tile Shop Holdings Inc,53403020,주택 개조 제품 및 서비스 소매
HEAR,Turtle Beach Corp,57106010,컴퓨터 하드웨어
FBIZ,First Business Financial Services Inc,55101010,은행
PWUPU,Powerup Acquisition Units,55601010,투자 지주 회사
ACNB,ACNB Corp,55101010,은행
HNST,Honest Company Inc,53403090,기타 전문 소매
INZY,Inozyme Pharma Inc,56202010,생명 공학 및 의학 연구
EBTC,Enterprise Bancorp Inc,55101010,은행
AMSWA,American Software Inc,57201020,소프트웨어
OSUR,OraSure Technologies Inc,56101020,"의료 장비, 물품 및 유통"
SPOK,Spok Holdings Inc,57401020,무선 통신 서비스
FISI,Financial Institutions Inc,55101010,은행
UROY,Uranium Royalty Corp,50301010,우라늄
NAUT,Nautilus Biotechnology Inc,56202010,생명 공학 및 의학 연구
TRUE,TrueCar Inc,57201030,온라인 서비스
RNAC,Cartesian Therapeutics Inc,56202010,생명 공학 및 의학 연구
SENEA,Seneca Foods Corp Class A,54102020,식품 가공
APEI,American Public Education Inc,63101010,기타 교육 서비스 제공
PMTS,CPI Card Group Inc,55101030,소비자 대출
NODK,NI Holdings Inc,55301020,손해보험
SLDB,Solid Biosciences Inc,56202010,생명 공학 및 의학 연구
IMMP,Immutep Ltd ADR,56202010,생명 공학 및 의학 연구
TROO,TROOPS Inc,55101030,소비자 대출
TTEC,TTEC Holdings Inc,57201010,IT 서비스 및 컨설팅
COMM,CommScope Holding Company Inc,57102010,통신 및 네트워킹
NYXH,Nyxoah SA,56101010,첨단 의료 장비 및 기술
BSVN,Bank7 Corp,55101010,은행
AMRN,Amarin Corporation PLC ADR,56202010,생명 공학 및 의학 연구
BDTX,Black Diamond Therapeutics Inc,56202010,생명 공학 및 의학 연구
AIP,Arteris Inc,57201020,소프트웨어
DCGO,DocGo Inc,56102010,의료 시설 및 서비스
GAMB,Gambling.com Group Ltd,53301030,카지노 및 도박
XOMA,XOMA Royalty Corp,56202010,생명 공학 및 의학 연구
BMRC,Bank of Marin Bancorp,55101010,은행
IRAAU,Iris Acquisition Units,55601010,투자 지주 회사
SLMBP,SLM Floating Rate Non Cumulative Pref Shs Series B,55101030,소비자 대출
LSAK,Lesaka Technologies Inc,52203040,경영 지원 서비스
UHG,United Homes Group Inc,53203010,주택 건설
SOPH,Sophia Genetics SA,57201020,소프트웨어
GMGI,Golden Matrix Group Inc,57201030,온라인 서비스
VTRU,Vitru Ltd,63102010,"초, 중, 고등 교육기관"
ACGLO,Acrh Cap Group 1000 Dep Shs Repstg Non Cumulative Pref Shs Series F,55301020,손해보험
TCBX,Third Coast Bancshares Inc,55101010,은행
JRVR,James River Group Holdings Ltd,55301020,손해보험
UNTY,Unity Bancorp Inc,55101010,은행
HNRG,Hallador Energy Co,50101010,석탄
GWRS,Global Water Resources Inc,59103010,수자원 유틸리티
QRTEA,Qurate Retail Inc Series A,53402010,백화점
NWTN,NWTN Inc,53101010,자동차 및 트럭 제조
CPZ,Calamos Long Short Equity Dynamic Income Trust Closed Fund,55501030,폐쇄형 펀드
NPABU,New Providence Acquisition II Units,55601010,투자 지주 회사
ZYXI,Zynex Inc,56101010,첨단 의료 장비 및 기술
CBNK,Capital Bancorp Inc,55101010,은행
OBT,Orange County Bancorp Inc,55101010,은행
WEYS,WEYCO Group Inc,53202030,제화
REFI,Chicago Atlantic Real Estate Finance Inc,60102020,상업용 REITs
EGHT,8x8 Inc,57401010,통합 통신 서비스
MGTX,MeiraGTx Holdings PLC,56202010,생명 공학 및 의학 연구
ONYXU,Onyx Acquisition I Units,55601010,투자 지주 회사
BLEUU,bleuacacia Units,55601010,투자 지주 회사
MGNX,MacroGenics Inc,56202010,생명 공학 및 의학 연구
FSBW,FS Bancorp Inc,55101010,은행
IVCAU,Investcorp India Acquisition Units,55601010,투자 지주 회사
ALIM,Alimera Sciences Inc,56201040,제약
INO,Inovio Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
SBT,Sterling Bancorp Inc,55101010,은행
LX,Lexinfintech Holdings Ltd ADR,55101030,소비자 대출
BOOM,DMC Global Inc,50103020,오일 관련 서비스 및 장비
CCIXU,Churchill Capital IX Units,55601010,투자 지주 회사
OBIO,Orchestra Biomed Holdings Inc,56101010,첨단 의료 장비 및 기술
NATH,Nathan's Famous Inc,53301020,레스토랑 및 바
TLS,Telos Corp,57107010,통합 하드웨어 및 소프트웨어
CZNC,Citizens & Northern Corp,55101010,은행
CLMB,Climb Global Solutions Inc,57107010,통합 하드웨어 및 소프트웨어
GPATU,GP Act III Acquisition Units,55601010,투자 지주 회사
AVIR,Atea Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
JSPR,Jasper Therapeutics Inc,56201040,제약
WHF,WhiteHorse Finance Inc,55501030,폐쇄형 펀드
MYPS,PLAYSTUDIOS Inc,57201020,소프트웨어
EMLDU,FTAC Emerald Acquisition Units,55601010,투자 지주 회사
IBEX,Ibex Ltd,57201020,소프트웨어
QTTB,Q32 Bio Inc,56202010,생명 공학 및 의학 연구
PEGRU,Project Energy Reimagined Acquisition Units,55601010,투자 지주 회사
DOMO,Domo Inc,57201020,소프트웨어
MTLS,Materialise NV ADR,57201020,소프트웨어
PROC,Procaps Group SA,56201040,제약
LUNG,Pulmonx Corp,56101020,"의료 장비, 물품 및 유통"
AFRI,Forafric Global PLC,54102020,식품 가공
TCMD,Tactile Systems Technology Inc,56101020,"의료 장비, 물품 및 유통"
PFTAU,Perception Capital Units,55601010,투자 지주 회사
WTFCP,Wintrust Finl 1 DS Repstg 1000 Perp Prf Ser E,55101010,은행
VBNK,VersaBank,55101010,은행
ZNTL,Zentalis Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
NATR,Nature's Sunshine Products Inc,54102020,식품 가공
PBFS,Pioneer Bancorp Inc,55101010,은행
FRST,Primis Financial Corp,55101010,은행
GENK,GEN Restaurant Group Inc,53301020,레스토랑 및 바
MAMA,Mama's Creations Inc,54102020,식품 가공
FCNCP,First Citizens Bancshares 40 DS Rep 1 Non Cumulative Perpetual Pref Shs Series A,55101010,은행
TNYA,Tenaya Therapeutics Inc,56202010,생명 공학 및 의학 연구
FNLC,First Bancorp Inc,55101010,은행
GRIN,Grindrod Shipping Holdings Ltd,52405020,해양 화물 및 물류
IRBT,iRobot Corp,57104010,전자 장비 및 부품
FDBC,Fidelity D&D Bancorp Inc,55101010,은행
ACCD,Accolade Inc,56102010,의료 시설 및 서비스
ESEA,Euroseas Ltd,52405020,해양 화물 및 물류
INAQU,Insight Acquisition Units,55601010,투자 지주 회사
CITEU,Cartica Acquisition Units,55601010,투자 지주 회사
INBK,First Internet Bancorp,55101010,은행
PLMJU,Plum Acquisition Units,55601010,투자 지주 회사
